customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
7783-KTPYN,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),173.04,4113.66,No,2023-03-22
9578-OHQIR,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,150.9,8172.77,Yes,2023-03-22
5598-STKRW,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),191.18,2869.61,Yes,2023-03-22
3866-YFHJC,Male,1,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,135.42,2320.65,Yes,2023-03-22
6996-NAJFA,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,146.89,4367.92,No,2023-03-22
8956-JJUCS,Male,0,No,No,57,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,136.49,7847.67,No,2023-03-22
8552-WTGXE,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),147.56,4743.8,Yes,2023-03-22
9004-RAQCY,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.8,1239.48,No,2023-03-22
9366-EPMAJ,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,140.52,2077.4,Yes,2023-03-22
7711-CVFGP,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),168.5,4737.95,No,2023-03-22
6542-TQREB,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,166.08,5374.09,No,2023-03-22
9240-WFWMY,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.91,1152.74,Yes,2023-03-22
2589-JGNVG,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.87,202.14,Yes,2023-03-22
9612-VSSUK,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),188.11,1722.97,Yes,2023-03-22
2346-PGYND,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,146.11,3711.8,No,2023-03-22
6229-HLHBN,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,127.48,4050.19,Yes,2023-03-22
8318-JVULH,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),139.32,4449.84,Yes,2023-03-22
7405-ORGTS,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,123.59,1814.21,No,2023-03-22
6279-TNAAT,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,157.83,3602.45,Yes,2023-03-22
9247-FUPRX,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),173.97,8275.26,Yes,2023-03-22
1783-YOGWI,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,133.3,6962.79,No,2023-03-22
5244-PHYEN,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),173.39,4667.09,No,2023-03-23
6289-OCHJW,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),171.15,5445.15,Yes,2023-03-23
5485-VSMMR,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,155.86,5211.5,Yes,2023-03-23
5468-DGURE,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,132.04,4192.87,Yes,2023-03-23
4787-RKAIF,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),123.88,4866.68,Yes,2023-03-23
4295-VCZGV,Male,1,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),140.41,1120.3,Yes,2023-03-23
9005-ZQMEU,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),125.43,7101.98,Yes,2023-03-23
2496-FJBHO,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),53.82,1048.39,No,2023-03-23
4973-VZUQN,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,156.99,4132.14,Yes,2023-03-23
4022-VESZC,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),143.89,3097.59,Yes,2023-03-23
1414-RKITD,Male,0,No,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),131.91,5797.95,No,2023-03-23
5009-DJNDT,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,176.6,4715.57,Yes,2023-03-23
7082-WMISZ,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),151.46,4937.58,No,2023-03-23
3115-MOYSP,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,151.68,6046.43,Yes,2023-03-23
2159-PKSRF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),179.92,5427.18,Yes,2023-03-23
9214-BWDQM,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,121.65,1247.62,No,2023-03-23
3228-DEIYS,Female,0,Yes,Yes,34,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.4,3635.69,Yes,2023-03-23
9207-VVXKK,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),151.22,1829.14,No,2023-03-24
7442-PGKWP,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.75,1249.2,Yes,2023-03-24
3727-WPCJF,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.5,1652.11,No,2023-03-24
6064-AFMHE,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),152.08,3466.21,No,2023-03-24
6818-DQBMF,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,164.34,5795.67,Yes,2023-03-24
5170-ODCLJ,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,178.65,7873.9,No,2023-03-24
2075-INDWW,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.91,952.68,No,2023-03-24
3985-SKASK,Female,1,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,160.72,4287.8,No,2023-03-24
6005-VOCVW,Male,0,No,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,152.57,5075.9,Yes,2023-03-24
3547-CNETU,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,159.92,7017.56,Yes,2023-03-24
4761-KDLMB,Male,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),176.56,1995.15,Yes,2023-03-24
3621-EQWGC,Female,0,No,Yes,48,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.93,5475.06,No,2023-03-24
6644-SGSHS,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),193.64,8432.97,No,2023-03-24
9301-OYFBJ,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),131.04,5348.76,Yes,2023-03-24
2849-CJSDD,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),144.55,2568.23,Yes,2023-03-24
6635-WYOXT,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),127.09,6431.21,No,2023-03-24
6431-BNKUF,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),70.32,1051.99,No,2023-03-24
4966-QTAMP,Female,1,No,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.05,1022.87,No,2023-03-24
7870-XWKWG,Female,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),133.2,3643.4,No,2023-03-24
6503-IJQGJ,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,146.53,6814.85,Yes,2023-03-24
8550-OGPSG,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,153.33,8028.06,No,2023-03-24
9274-SZLFP,Female,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),168.42,9780.51,No,2023-03-24
4197-SMJTH,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),122.15,5393.02,Yes,2023-03-24
7771-JTQPP,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),181.08,7755.53,Yes,2023-03-24
1845-WZDEJ,Male,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.73,706.22,No,2023-03-25
8482-TYONR,Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),170.51,834.07,Yes,2023-03-25
9727-MZSBJ,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),174.64,2066.83,Yes,2023-03-25
2922-EPEOU,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),128.66,4676.86,No,2023-03-25
5243-GTADK,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,130.67,2203.02,Yes,2023-03-25
6320-BIMGI,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,110.73,1561.81,No,2023-03-25
7941-VOUEM,Female,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),47.78,1531.6,No,2023-03-25
4507-SBWBM,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,171.18,4009.54,No,2023-03-25
7576-JLLBT,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),58.01,905.2,No,2023-03-25
4513-AUWBA,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,149.13,6108.12,Yes,2023-03-25
2862-XNTTQ,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.01,1519.4,Yes,2023-03-25
3896-CCYAC,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),153.58,2199.96,No,2023-03-25
9368-CBTDD,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),129.73,3603.73,Yes,2023-03-25
8809-DYUCW,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,150.56,1662.53,Yes,2023-03-25
4026-YWHKE,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,181.89,6613.7,Yes,2023-03-25
1731-MXLXX,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),144.71,2836.93,Yes,2023-03-25
2889-HDBNY,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),146.93,6163.03,No,2023-03-25
9913-GZFRM,Male,0,Yes,No,44,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,90.59,4075.31,No,2023-03-25
2756-ORYQU,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),127.15,2612.39,No,2023-03-25
5368-SDZNH,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,162.99,7904.24,No,2023-03-25
4673-QUQTY,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.89,2500.65,No,2023-03-25
3914-YVIGK,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,145.49,6589.44,Yes,2023-03-25
3093-ONLAS,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,62.79,2372.91,Yes,2023-03-25
5014-OHOWM,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,154.46,4968.71,No,2023-03-25
4386-GITUE,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,128.98,4237.16,No,2023-03-25
4848-FPOQW,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,184.88,2158.19,No,2023-03-25
5451-BZRUJ,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),115.12,1350.81,No,2023-03-25
9245-AKPRM,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),131.24,4648.37,Yes,2023-03-25
3452-IJVEI,Female,1,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),131.04,4145.76,Yes,2023-03-25
2473-WIWGD,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,146.0,7148.76,Yes,2023-03-25
1112-PDSYA,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,109.36,2188.54,Yes,2023-03-25
8660-AWWJA,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),43.48,1295.14,No,2023-03-25
5150-DFZPY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),152.88,4651.06,No,2023-03-25
2471-OWJEA,Male,0,Yes,No,55,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.32,5083.68,Yes,2023-03-26
6283-JHMGK,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.04,1927.6,Yes,2023-03-26
1124-BJJVL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,155.15,5961.26,Yes,2023-03-26
2612-BSUCE,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),162.2,3472.95,Yes,2023-03-26
5424-EFQIE,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),181.91,1670.78,Yes,2023-03-26
2703-UDFGS,Male,1,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),176.59,9648.09,Yes,2023-03-26
8149-NFQJW,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,163.27,6535.67,Yes,2023-03-26
1255-FCUZS,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),164.29,6287.13,Yes,2023-03-26
9316-FJMUW,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,172.37,5196.55,Yes,2023-03-26
8198-GWEEN,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),142.04,6756.47,Yes,2023-03-26
8981-EVEBR,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),158.07,2415.53,Yes,2023-03-26
6311-YBBLC,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.38,2288.97,No,2023-03-26
4131-WRBYV,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),178.91,9315.01,Yes,2023-03-26
7750-WMCJK,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),169.38,5504.28,Yes,2023-03-26
3611-CXMOL,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,185.74,1089.87,Yes,2023-03-26
4345-DEOUF,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,120.95,3291.98,Yes,2023-03-26
3202-XJISX,Male,0,No,Yes,42,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),123.82,5349.92,No,2023-03-26
1253-FDVZS,Female,0,Yes,No,38,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.81,4343.19,No,2023-03-26
8436-AFZYS,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),147.07,8274.58,No,2023-03-26
4007-NAHKT,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),149.93,1340.44,Yes,2023-03-26
6870-CQKLX,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),172.89,6392.99,Yes,2023-03-26
5959-ODDLG,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),134.21,1781.18,No,2023-03-26
1194-MNTDK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,134.44,935.76,No,2023-03-26
3741-NKACC,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),48.71,2091.81,No,2023-03-26
3092-RCDYW,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),174.04,7816.05,Yes,2023-03-26
8889-AEZKO,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),186.93,3289.09,Yes,2023-03-26
9463-HVGIZ,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.15,2035.71,No,2023-03-26
6258-TXCOB,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,104.72,4913.71,No,2023-03-26
3374-JSVAZ,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),141.67,8091.81,Yes,2023-03-26
1000-UIPAC,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,138.82,5231.92,No,2023-03-26
8297-NOLIJ,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,164.96,2001.66,Yes,2023-03-27
8010-EJZNI,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,200.5,6978.18,Yes,2023-03-27
8206-TQDTF,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,161.29,8879.35,Yes,2023-03-27
7704-YJHLY,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),138.98,3789.07,Yes,2023-03-27
9122-HKXYM,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),162.69,5339.55,No,2023-03-27
4702-QHRXR,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,166.29,2794.44,No,2023-03-27
4764-PFMKM,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,142.29,3783.77,No,2023-03-27
2516-OLMXZ,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.52,1554.04,Yes,2023-03-27
8557-ELZMC,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),154.18,6119.64,Yes,2023-03-27
7541-FSHCG,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.24,4892.21,No,2023-03-27
5285-JWMUS,Female,0,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,89.65,2964.42,No,2023-03-27
5037-DYJVD,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,151.1,7544.17,Yes,2023-03-27
9924-PZQKI,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),171.41,6838.68,No,2023-03-27
6072-TWXXW,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.7,1248.36,Yes,2023-03-27
1243-KSHVM,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,144.63,5727.95,Yes,2023-03-27
9982-USFUV,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),174.91,6201.8,No,2023-03-27
1684-AQGWJ,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),150.78,2879.49,Yes,2023-03-27
4299-RDZTP,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.87,278.19,Yes,2023-03-27
9638-UJZBK,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,197.86,8735.8,Yes,2023-03-27
9852-VPEYS,Male,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),124.11,2388.91,No,2023-03-27
2042-DRCMT,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),157.65,4885.35,Yes,2023-03-28
8144-AYYFM,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,168.85,2177.54,Yes,2023-03-28
7190-OAGHA,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,137.39,5299.94,Yes,2023-03-28
8702-DQSDK,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.37,762.29,No,2023-03-28
2035-OQKVQ,Female,1,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),143.8,4421.67,No,2023-03-28
4968-SFITM,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,139.58,3136.97,No,2023-03-28
